Dates,States,Usage
25/01/2019 00:00:00,Telangana,160.9
26/01/2019 00:00:00,Telangana,165.2
27/01/2019 00:00:00,Telangana,168.4
28/01/2019 00:00:00,Telangana,168.8
29/01/2019 00:00:00,Telangana,163.0
30/01/2019 00:00:00,Telangana,206.5
31/01/2019 00:00:00,Telangana,203.2
02/02/2019 00:00:00,Telangana,204.8
03/02/2019 00:00:00,Telangana,200.5
04/02/2019 00:00:00,Telangana,202.4
05/02/2019 00:00:00,Telangana,194.0
06/02/2019 00:00:00,Telangana,189.8
07/02/2019 00:00:00,Telangana,144.5
08/02/2019 00:00:00,Telangana,145.3
09/02/2019 00:00:00,Telangana,145.8
10/02/2019 00:00:00,Telangana,148.6
11/02/2019 00:00:00,Telangana,150.8
12/02/2019 00:00:00,Telangana,150.5
13/02/2019 00:00:00,Telangana,147.6
14/02/2019 00:00:00,Telangana,141.7
15/02/2019 00:00:00,Telangana,157.0
16/02/2019 00:00:00,Telangana,162.6
17/02/2019 00:00:00,Telangana,166.8
18/02/2019 00:00:00,Telangana,167.8
19/02/2019 00:00:00,Telangana,169.7
20/02/2019 00:00:00,Telangana,172.1
21/02/2019 00:00:00,Telangana,176.0
22/02/2019 00:00:00,Telangana,181.8
23/02/2019 00:00:00,Telangana,186.6
24/02/2019 00:00:00,Telangana,177.5
25/02/2019 00:00:00,Telangana,181.2
26/02/2019 00:00:00,Telangana,170.9
27/02/2019 00:00:00,Telangana,167.0
28/02/2019 00:00:00,Telangana,215.0
02/03/2019 00:00:00,Telangana,218.5
03/03/2019 00:00:00,Telangana,219.7
04/03/2019 00:00:00,Telangana,219.4
05/03/2019 00:00:00,Telangana,224.4
06/03/2019 00:00:00,Telangana,210.8
07/03/2019 00:00:00,Telangana,204.6
08/03/2019 00:00:00,Telangana,218.1
09/03/2019 00:00:00,Telangana,225.4
10/03/2019 00:00:00,Telangana,235.2
11/03/2019 00:00:00,Telangana,241.7
12/03/2019 00:00:00,Telangana,239.4
13/03/2019 00:00:00,Telangana,205.2
14/03/2019 00:00:00,Telangana,170.6
15/03/2019 00:00:00,Telangana,140.0
16/03/2019 00:00:00,Telangana,137.0
17/03/2019 00:00:00,Telangana,131.8
18/03/2019 00:00:00,Telangana,130.5
19/03/2019 00:00:00,Telangana,140.2
20/03/2019 00:00:00,Telangana,133.8
21/03/2019 00:00:00,Telangana,137.0
22/03/2019 00:00:00,Telangana,178.7
23/03/2019 00:00:00,Telangana,180.8
24/03/2019 00:00:00,Telangana,170.8
25/03/2019 00:00:00,Telangana,169.0
26/03/2019 00:00:00,Telangana,168.6
27/03/2019 00:00:00,Telangana,167.3
28/03/2019 00:00:00,Telangana,159.2
29/03/2019 00:00:00,Telangana,223.9
30/03/2019 00:00:00,Telangana,229.2
31/03/2019 00:00:00,Telangana,226.8
02/04/2019 00:00:00,Telangana,225.6
03/04/2019 00:00:00,Telangana,227.8
04/04/2019 00:00:00,Telangana,229.1
05/04/2019 00:00:00,Telangana,219.1
06/04/2019 00:00:00,Telangana,217.3
07/04/2019 00:00:00,Telangana,218.5
08/04/2019 00:00:00,Telangana,219.5
09/04/2019 00:00:00,Telangana,215.5
10/04/2019 00:00:00,Telangana,218.9
11/04/2019 00:00:00,Telangana,214.6
12/04/2019 00:00:00,Telangana,218.4
13/04/2019 00:00:00,Telangana,151.8
14/04/2019 00:00:00,Telangana,156.6
15/04/2019 00:00:00,Telangana,162.2
16/04/2019 00:00:00,Telangana,165.6
17/04/2019 00:00:00,Telangana,163.5
18/04/2019 00:00:00,Telangana,147.0
19/04/2019 00:00:00,Telangana,136.3
20/04/2019 00:00:00,Telangana,255.1
21/04/2019 00:00:00,Telangana,255.2
22/04/2019 00:00:00,Telangana,253.3
23/04/2019 00:00:00,Telangana,249.7
24/04/2019 00:00:00,Telangana,254.0
25/04/2019 00:00:00,Telangana,255.9
26/04/2019 00:00:00,Telangana,247.7
27/04/2019 00:00:00,Telangana,218.6
28/04/2019 00:00:00,Telangana,223.4
29/04/2019 00:00:00,Telangana,225.7
30/04/2019 00:00:00,Telangana,222.7
02/05/2019 00:00:00,Telangana,225.7
03/05/2019 00:00:00,Telangana,208.3
04/05/2019 00:00:00,Telangana,204.8
05/05/2019 00:00:00,Telangana,179.5
06/05/2019 00:00:00,Telangana,169.4
07/05/2019 00:00:00,Telangana,153.7
08/05/2019 00:00:00,Telangana,154.1
09/05/2019 00:00:00,Telangana,148.7
10/05/2019 00:00:00,Telangana,160.2
11/05/2019 00:00:00,Telangana,166.3
12/05/2019 00:00:00,Telangana,184.1
13/05/2019 00:00:00,Telangana,191.1
14/05/2019 00:00:00,Telangana,198.7
15/05/2019 00:00:00,Telangana,199.0
16/05/2019 00:00:00,Telangana,174.1
17/05/2019 00:00:00,Telangana,167.8
18/05/2019 00:00:00,Telangana,161.1
19/05/2019 00:00:00,Telangana,161.6
20/05/2019 00:00:00,Telangana,164.1
21/05/2019 00:00:00,Telangana,171.1
22/05/2019 00:00:00,Telangana,176.0
23/05/2019 00:00:00,Telangana,176.9
24/05/2019 00:00:00,Telangana,176.9
25/05/2019 00:00:00,Telangana,171.1
26/05/2019 00:00:00,Telangana,219.7
27/05/2019 00:00:00,Telangana,224.9
28/05/2019 00:00:00,Telangana,210.7
29/05/2019 00:00:00,Telangana,207.4
30/05/2019 00:00:00,Telangana,202.5
31/05/2019 00:00:00,Telangana,202.7
02/06/2019 00:00:00,Telangana,208.6
03/06/2019 00:00:00,Telangana,143.2
04/06/2019 00:00:00,Telangana,146.8
05/06/2019 00:00:00,Telangana,146.2
06/06/2019 00:00:00,Telangana,145.2
07/06/2019 00:00:00,Telangana,149.4
08/06/2019 00:00:00,Telangana,149.4
09/06/2019 00:00:00,Telangana,141.9
10/06/2019 00:00:00,Telangana,181.9
11/06/2019 00:00:00,Telangana,184.4
12/06/2019 00:00:00,Telangana,185.8
13/06/2019 00:00:00,Telangana,184.0
14/06/2019 00:00:00,Telangana,176.9
15/06/2019 00:00:00,Telangana,157.7
16/06/2019 00:00:00,Telangana,140.1
17/06/2019 00:00:00,Telangana,172.2
18/06/2019 00:00:00,Telangana,173.0
19/06/2019 00:00:00,Telangana,171.3
20/06/2019 00:00:00,Telangana,175.1
21/06/2019 00:00:00,Telangana,172.5
22/06/2019 00:00:00,Telangana,172.6
23/06/2019 00:00:00,Telangana,171.1
24/06/2019 00:00:00,Telangana,211.8
25/06/2019 00:00:00,Telangana,216.6
26/06/2019 00:00:00,Telangana,216.3
27/06/2019 00:00:00,Telangana,218.9
28/06/2019 00:00:00,Telangana,217.2
29/06/2019 00:00:00,Telangana,213.6
30/06/2019 00:00:00,Telangana,208.0
01/07/2019 00:00:00,Telangana,217.8
02/07/2019 00:00:00,Telangana,217.9
03/07/2019 00:00:00,Telangana,217.8
04/07/2019 00:00:00,Telangana,204.2
05/07/2019 00:00:00,Telangana,193.4
06/07/2019 00:00:00,Telangana,210.6
07/07/2019 00:00:00,Telangana,212.1
08/07/2019 00:00:00,Telangana,143.8
08/07/2019 00:00:00,Telangana,145.1
09/07/2019 00:00:00,Telangana,142.9
09/07/2019 00:00:00,Telangana,142.4
10/07/2019 00:00:00,Telangana,144.9
10/07/2019 00:00:00,Telangana,146.0
11/07/2019 00:00:00,Telangana,140.9
11/07/2019 00:00:00,Telangana,191.5
12/07/2019 00:00:00,Telangana,190.6
12/07/2019 00:00:00,Telangana,194.8
13/07/2019 00:00:00,Telangana,197.2
14/07/2019 00:00:00,Telangana,190.4
15/07/2019 00:00:00,Telangana,177.5
16/07/2019 00:00:00,Telangana,174.0
17/07/2019 00:00:00,Telangana,225.2
18/07/2019 00:00:00,Telangana,229.8
19/07/2019 00:00:00,Telangana,231.2
20/07/2019 00:00:00,Telangana,218.0
21/07/2019 00:00:00,Telangana,225.6
22/07/2019 00:00:00,Telangana,224.6
23/07/2019 00:00:00,Telangana,222.0
24/07/2019 00:00:00,Telangana,195.8
25/07/2019 00:00:00,Telangana,203.3
26/07/2019 00:00:00,Telangana,205.3
27/07/2019 00:00:00,Telangana,205.5
28/07/2019 00:00:00,Telangana,212.4
29/07/2019 00:00:00,Telangana,211.4
30/07/2019 00:00:00,Telangana,209.9
31/07/2019 00:00:00,Telangana,166.1
01/08/2019 00:00:00,Telangana,171.0
02/08/2019 00:00:00,Telangana,172.7
03/08/2019 00:00:00,Telangana,170.2
04/08/2019 00:00:00,Telangana,149.4
05/08/2019 00:00:00,Telangana,149.4
06/08/2019 00:00:00,Telangana,144.8
08/08/2019 00:00:00,Telangana,144.2
09/08/2019 00:00:00,Telangana,149.5
10/08/2019 00:00:00,Telangana,151.3
11/08/2019 00:00:00,Telangana,159.8
12/08/2019 00:00:00,Telangana,166.9
13/08/2019 00:00:00,Telangana,173.3
14/08/2019 00:00:00,Telangana,168.1
15/08/2019 00:00:00,Telangana,247.4
16/08/2019 00:00:00,Telangana,252.5
17/08/2019 00:00:00,Telangana,254.3
18/08/2019 00:00:00,Telangana,250.3
19/08/2019 00:00:00,Telangana,254.3
20/08/2019 00:00:00,Telangana,252.2
21/08/2019 00:00:00,Telangana,249.5
22/08/2019 00:00:00,Telangana,204.5
23/08/2019 00:00:00,Telangana,208.6
24/08/2019 00:00:00,Telangana,211.7
25/08/2019 00:00:00,Telangana,215.6
26/08/2019 00:00:00,Telangana,214.2
27/08/2019 00:00:00,Telangana,216.1
28/08/2019 00:00:00,Telangana,216.4
29/08/2019 00:00:00,Telangana,199.8
30/08/2019 00:00:00,Telangana,194.5
31/08/2019 00:00:00,Telangana,161.5
01/09/2019 00:00:00,Telangana,167.1
02/09/2019 00:00:00,Telangana,165.1
03/09/2019 00:00:00,Telangana,167.0
04/09/2019 00:00:00,Telangana,169.4
05/09/2019 00:00:00,Telangana,241.2
06/09/2019 00:00:00,Telangana,247.4
08/09/2019 00:00:00,Telangana,256.2
09/09/2019 00:00:00,Telangana,247.4
10/09/2019 00:00:00,Telangana,236.7
11/09/2019 00:00:00,Telangana,236.8
12/09/2019 00:00:00,Telangana,174.7
13/09/2019 00:00:00,Telangana,182.5
14/09/2019 00:00:00,Telangana,185.7
15/09/2019 00:00:00,Telangana,183.3
16/09/2019 00:00:00,Telangana,182.0
17/09/2019 00:00:00,Telangana,165.9
18/09/2019 00:00:00,Telangana,170.3
19/09/2019 00:00:00,Telangana,195.2
20/09/2019 00:00:00,Telangana,193.8
21/09/2019 00:00:00,Telangana,189.0
22/09/2019 00:00:00,Telangana,186.3
23/09/2019 00:00:00,Telangana,173.3
24/09/2019 00:00:00,Telangana,167.9
25/09/2019 00:00:00,Telangana,164.6
26/09/2019 00:00:00,Telangana,175.4
27/09/2019 00:00:00,Telangana,179.7
28/09/2019 00:00:00,Telangana,180.8
29/09/2019 00:00:00,Telangana,173.4
30/09/2019 00:00:00,Telangana,163.4
01/10/2019 00:00:00,Telangana,147.6
02/10/2019 00:00:00,Telangana,142.9
03/10/2019 00:00:00,Telangana,179.7
04/10/2019 00:00:00,Telangana,171.6
05/10/2019 00:00:00,Telangana,174.0
06/10/2019 00:00:00,Telangana,178.2
08/10/2019 00:00:00,Telangana,182.1
09/10/2019 00:00:00,Telangana,182.5
10/10/2019 00:00:00,Telangana,181.2
11/10/2019 00:00:00,Telangana,167.1
12/10/2019 00:00:00,Telangana,169.7
13/10/2019 00:00:00,Telangana,170.1
14/10/2019 00:00:00,Telangana,170.1
15/10/2019 00:00:00,Telangana,175.9
16/10/2019 00:00:00,Telangana,173.4
17/10/2019 00:00:00,Telangana,166.2
18/10/2019 00:00:00,Telangana,211.0
19/10/2019 00:00:00,Telangana,211.4
20/10/2019 00:00:00,Telangana,201.5
21/10/2019 00:00:00,Telangana,200.8
22/10/2019 00:00:00,Telangana,209.8
23/10/2019 00:00:00,Telangana,209.8
24/10/2019 00:00:00,Telangana,208.6
25/10/2019 00:00:00,Telangana,196.4
26/10/2019 00:00:00,Telangana,191.9
27/10/2019 00:00:00,Telangana,200.8
28/10/2019 00:00:00,Telangana,190.6
29/10/2019 00:00:00,Telangana,213.1
30/10/2019 00:00:00,Telangana,218.9
31/10/2019 00:00:00,Telangana,217.0
01/11/2019 00:00:00,Telangana,167.8
02/11/2019 00:00:00,Telangana,164.6
03/11/2019 00:00:00,Telangana,167.4
04/11/2019 00:00:00,Telangana,159.7
05/11/2019 00:00:00,Telangana,157.8
06/11/2019 00:00:00,Telangana,157.7
08/11/2019 00:00:00,Telangana,152.7
09/11/2019 00:00:00,Telangana,160.5
10/11/2019 00:00:00,Telangana,174.7
11/11/2019 00:00:00,Telangana,176.6
12/11/2019 00:00:00,Telangana,183.5
13/11/2019 00:00:00,Telangana,194.0
14/11/2019 00:00:00,Telangana,192.5
15/11/2019 00:00:00,Telangana,189.2
16/11/2019 00:00:00,Telangana,223.7
17/11/2019 00:00:00,Telangana,220.4
18/11/2019 00:00:00,Telangana,220.9
19/11/2019 00:00:00,Telangana,228.0
20/11/2019 00:00:00,Telangana,229.3
21/11/2019 00:00:00,Telangana,229.4
22/11/2019 00:00:00,Telangana,224.4
23/11/2019 00:00:00,Telangana,190.9
24/11/2019 00:00:00,Telangana,193.1
25/11/2019 00:00:00,Telangana,192.6
26/11/2019 00:00:00,Telangana,194.7
27/11/2019 00:00:00,Telangana,192.1
28/11/2019 00:00:00,Telangana,189.8
29/11/2019 00:00:00,Telangana,194.5
30/11/2019 00:00:00,Telangana,165.1
01/12/2019 00:00:00,Telangana,169.3
02/12/2019 00:00:00,Telangana,169.2
03/12/2019 00:00:00,Telangana,168.5
04/12/2019 00:00:00,Telangana,169.8
05/12/2019 00:00:00,Telangana,168.4
06/12/2019 00:00:00,Telangana,166.4
08/12/2019 00:00:00,Telangana,139.9
09/12/2019 00:00:00,Telangana,142.8
10/12/2019 00:00:00,Telangana,147.5
11/12/2019 00:00:00,Telangana,150.8
12/12/2019 00:00:00,Telangana,154.9
13/12/2019 00:00:00,Telangana,156.8
14/12/2019 00:00:00,Telangana,152.8
15/12/2019 00:00:00,Telangana,192.4
16/12/2019 00:00:00,Telangana,210.8
17/12/2019 00:00:00,Telangana,216.8
18/12/2019 00:00:00,Telangana,223.0
19/12/2019 00:00:00,Telangana,225.7
20/12/2019 00:00:00,Telangana,236.2
21/12/2019 00:00:00,Telangana,235.6
22/12/2019 00:00:00,Telangana,182.7
23/12/2019 00:00:00,Telangana,187.2
24/12/2019 00:00:00,Telangana,192.7
25/12/2019 00:00:00,Telangana,197.3
26/12/2019 00:00:00,Telangana,199.6
27/12/2019 00:00:00,Telangana,200.1
28/12/2019 00:00:00,Telangana,199.6
29/12/2019 00:00:00,Telangana,200.5
30/12/2019 00:00:00,Telangana,205.9
31/12/2019 00:00:00,Telangana,206.8
01/01/2020 00:00:00,Telangana,199.1
02/01/2020 00:00:00,Telangana,199.1
03/01/2020 00:00:00,Telangana,199.8
04/01/2020 00:00:00,Telangana,189.3
05/01/2020 00:00:00,Telangana,220.8
13/01/2020 00:00:00,Telangana,222.6
14/01/2020 00:00:00,Telangana,234.2
15/01/2020 00:00:00,Telangana,235.4
16/01/2020 00:00:00,Telangana,233.4
17/01/2020 00:00:00,Telangana,235.9
18/01/2020 00:00:00,Telangana,234.4
19/01/2020 00:00:00,Telangana,155.9
20/01/2020 00:00:00,Telangana,164.2
21/01/2020 00:00:00,Telangana,166.6
22/01/2020 00:00:00,Telangana,163.8
23/01/2020 00:00:00,Telangana,169.9
24/01/2020 00:00:00,Telangana,166.9
25/01/2020 00:00:00,Telangana,170.2
26/01/2020 00:00:00,Telangana,204.0
27/01/2020 00:00:00,Telangana,206.7
28/01/2020 00:00:00,Telangana,205.5
29/01/2020 00:00:00,Telangana,192.6
30/01/2020 00:00:00,Telangana,190.1
31/01/2020 00:00:00,Telangana,187.4
01/02/2020 00:00:00,Telangana,198.2
02/02/2020 00:00:00,Telangana,176.0
03/02/2020 00:00:00,Telangana,164.0
04/02/2020 00:00:00,Telangana,166.7
05/02/2020 00:00:00,Telangana,168.6
13/02/2020 00:00:00,Telangana,165.9
14/02/2020 00:00:00,Telangana,160.2
15/02/2020 00:00:00,Telangana,163.9
16/02/2020 00:00:00,Telangana,179.9
17/02/2020 00:00:00,Telangana,182.0
18/02/2020 00:00:00,Telangana,180.5
19/02/2020 00:00:00,Telangana,182.2
20/02/2020 00:00:00,Telangana,183.5
21/02/2020 00:00:00,Telangana,179.3
22/02/2020 00:00:00,Telangana,178.7
23/02/2020 00:00:00,Telangana,169.7
24/02/2020 00:00:00,Telangana,174.8
25/02/2020 00:00:00,Telangana,174.5
26/02/2020 00:00:00,Telangana,172.5
27/02/2020 00:00:00,Telangana,175.0
28/02/2020 00:00:00,Telangana,167.0
29/02/2020 00:00:00,Telangana,154.8
01/03/2020 00:00:00,Telangana,201.0
02/03/2020 00:00:00,Telangana,209.3
03/03/2020 00:00:00,Telangana,209.4
04/03/2020 00:00:00,Telangana,212.1
05/03/2020 00:00:00,Telangana,210.3
13/03/2020 00:00:00,Telangana,212.3
14/03/2020 00:00:00,Telangana,210.1
15/03/2020 00:00:00,Telangana,152.5
16/03/2020 00:00:00,Telangana,150.4
17/03/2020 00:00:00,Telangana,147.3
18/03/2020 00:00:00,Telangana,155.9
19/03/2020 00:00:00,Telangana,164.2
20/03/2020 00:00:00,Telangana,166.6
21/03/2020 00:00:00,Telangana,163.8
22/03/2020 00:00:00,Telangana,188.2
23/03/2020 00:00:00,Telangana,179.5
24/03/2020 00:00:00,Telangana,164.2
25/03/2020 00:00:00,Telangana,165.4
26/03/2020 00:00:00,Telangana,167.8
27/03/2020 00:00:00,Telangana,165.5
28/03/2020 00:00:00,Telangana,168.9
29/03/2020 00:00:00,Telangana,156.4
30/03/2020 00:00:00,Telangana,159.5
31/03/2020 00:00:00,Telangana,162.4
01/04/2020 00:00:00,Telangana,159.2
02/04/2020 00:00:00,Telangana,161.8
03/04/2020 00:00:00,Telangana,157.3
04/04/2020 00:00:00,Telangana,155.8
05/04/2020 00:00:00,Telangana,220.9
13/04/2020 00:00:00,Telangana,225.7
14/04/2020 00:00:00,Telangana,218.5
15/04/2020 00:00:00,Telangana,218.7
16/04/2020 00:00:00,Telangana,223.4
17/04/2020 00:00:00,Telangana,215.9
18/04/2020 00:00:00,Telangana,220.5
19/04/2020 00:00:00,Telangana,174.0
20/04/2020 00:00:00,Telangana,180.0
21/04/2020 00:00:00,Telangana,183.6
22/04/2020 00:00:00,Telangana,187.4
23/04/2020 00:00:00,Telangana,188.7
24/04/2020 00:00:00,Telangana,185.4
25/04/2020 00:00:00,Telangana,182.5
26/04/2020 00:00:00,Telangana,154.4
27/04/2020 00:00:00,Telangana,154.8
28/04/2020 00:00:00,Telangana,168.2
29/04/2020 00:00:00,Telangana,160.9
30/04/2020 00:00:00,Telangana,159.9
01/05/2020 00:00:00,Telangana,144.0
02/05/2020 00:00:00,Telangana,156.0
03/05/2020 00:00:00,Telangana,141.8
04/05/2020 00:00:00,Telangana,144.6
05/05/2020 00:00:00,Telangana,146.9
13/05/2020 00:00:00,Telangana,146.1
14/05/2020 00:00:00,Telangana,141.8
15/05/2020 00:00:00,Telangana,145.4
16/05/2020 00:00:00,Telangana,147.8
17/05/2020 00:00:00,Telangana,208.6
18/05/2020 00:00:00,Telangana,215.2
19/05/2020 00:00:00,Telangana,228.9
20/05/2020 00:00:00,Telangana,226.2
21/05/2020 00:00:00,Telangana,226.7
22/05/2020 00:00:00,Telangana,220.6
23/05/2020 00:00:00,Telangana,192.9
01/06/2020 00:00:00,Telangana,157.3
02/06/2020 00:00:00,Telangana,156.0
03/06/2020 00:00:00,Telangana,165.9
04/06/2020 00:00:00,Telangana,172.5
05/06/2020 00:00:00,Telangana,181.5
01/07/2020 00:00:00,Telangana,181.7
02/07/2020 00:00:00,Telangana,175.6
03/07/2020 00:00:00,Telangana,161.9
04/07/2020 00:00:00,Telangana,168.5
05/07/2020 00:00:00,Telangana,175.3
01/08/2020 00:00:00,Telangana,190.3
02/08/2020 00:00:00,Telangana,193.7
03/08/2020 00:00:00,Telangana,188.3
04/08/2020 00:00:00,Telangana,188.1
05/08/2020 00:00:00,Telangana,248.6
01/09/2020 00:00:00,Telangana,254.0
02/09/2020 00:00:00,Telangana,254.1
03/09/2020 00:00:00,Telangana,247.3
04/09/2020 00:00:00,Telangana,244.1
05/09/2020 00:00:00,Telangana,237.6
01/10/2020 00:00:00,Telangana,226.7
02/10/2020 00:00:00,Telangana,144.8
03/10/2020 00:00:00,Telangana,145.5
04/10/2020 00:00:00,Telangana,146.3
05/10/2020 00:00:00,Telangana,152.5
01/11/2020 00:00:00,Telangana,152.5
02/11/2020 00:00:00,Telangana,150.4
03/11/2020 00:00:00,Telangana,147.3
04/11/2020 00:00:00,Telangana,218.5
05/11/2020 00:00:00,Telangana,225.3
01/12/2020 00:00:00,Telangana,227.7
02/12/2020 00:00:00,Telangana,219.5
03/12/2020 00:00:00,Telangana,212.5
04/12/2020 00:00:00,Telangana,207.2
05/12/2020 00:00:00,Telangana,197.0
02/01/2019 00:00:00,Karnataka,206.3
03/01/2019 00:00:00,Karnataka,212.2
04/01/2019 00:00:00,Karnataka,205.3
05/01/2019 00:00:00,Karnataka,212.4
06/01/2019 00:00:00,Karnataka,217.5
07/01/2019 00:00:00,Karnataka,217.4
08/01/2019 00:00:00,Karnataka,201.0
09/01/2019 00:00:00,Karnataka,173.6
10/01/2019 00:00:00,Karnataka,176.0
11/01/2019 00:00:00,Karnataka,157.0
12/01/2019 00:00:00,Karnataka,163.5
13/01/2019 00:00:00,Karnataka,162.4
14/01/2019 00:00:00,Karnataka,156.7
15/01/2019 00:00:00,Karnataka,138.7
16/01/2019 00:00:00,Karnataka,175.2
17/01/2019 00:00:00,Karnataka,167.1
18/01/2019 00:00:00,Karnataka,182.5
19/01/2019 00:00:00,Karnataka,185.0
20/01/2019 00:00:00,Karnataka,184.7
21/01/2019 00:00:00,Karnataka,179.9
22/01/2019 00:00:00,Karnataka,157.5
23/01/2019 00:00:00,Karnataka,230.1
24/01/2019 00:00:00,Karnataka,214.8
25/01/2019 00:00:00,Karnataka,180.6
26/01/2019 00:00:00,Karnataka,209.6
27/01/2019 00:00:00,Karnataka,223.4
28/01/2019 00:00:00,Karnataka,224.5
29/01/2019 00:00:00,Karnataka,215.5
30/01/2019 00:00:00,Karnataka,215.7
31/01/2019 00:00:00,Karnataka,218.2
02/02/2019 00:00:00,Karnataka,221.6
03/02/2019 00:00:00,Karnataka,220.7
04/02/2019 00:00:00,Karnataka,226.7
05/02/2019 00:00:00,Karnataka,226.2
06/02/2019 00:00:00,Karnataka,228.8
07/02/2019 00:00:00,Karnataka,128.2
08/02/2019 00:00:00,Karnataka,133.8
09/02/2019 00:00:00,Karnataka,136.9
10/02/2019 00:00:00,Karnataka,146.8
11/02/2019 00:00:00,Karnataka,121.0
12/02/2019 00:00:00,Karnataka,142.8
13/02/2019 00:00:00,Karnataka,141.7
14/02/2019 00:00:00,Karnataka,205.3
15/02/2019 00:00:00,Karnataka,204.5
16/02/2019 00:00:00,Karnataka,211.1
17/02/2019 00:00:00,Karnataka,213.0
18/02/2019 00:00:00,Karnataka,217.6
19/02/2019 00:00:00,Karnataka,212.9
20/02/2019 00:00:00,Karnataka,200.4
21/02/2019 00:00:00,Karnataka,194.9
22/02/2019 00:00:00,Karnataka,214.1
23/02/2019 00:00:00,Karnataka,206.3
24/02/2019 00:00:00,Karnataka,213.1
25/02/2019 00:00:00,Karnataka,212.7
26/02/2019 00:00:00,Karnataka,198.9
27/02/2019 00:00:00,Karnataka,184.8
28/02/2019 00:00:00,Karnataka,228.3
02/03/2019 00:00:00,Karnataka,233.3
03/03/2019 00:00:00,Karnataka,235.8
04/03/2019 00:00:00,Karnataka,239.4
05/03/2019 00:00:00,Karnataka,240.7
06/03/2019 00:00:00,Karnataka,233.8
07/03/2019 00:00:00,Karnataka,217.7
08/03/2019 00:00:00,Karnataka,172.7
09/03/2019 00:00:00,Karnataka,182.3
10/03/2019 00:00:00,Karnataka,186.2
11/03/2019 00:00:00,Karnataka,191.8
12/03/2019 00:00:00,Karnataka,192.7
13/03/2019 00:00:00,Karnataka,184.8
14/03/2019 00:00:00,Karnataka,172.1
15/03/2019 00:00:00,Karnataka,196.3
16/03/2019 00:00:00,Karnataka,201.7
17/03/2019 00:00:00,Karnataka,206.8
18/03/2019 00:00:00,Karnataka,184.0
19/03/2019 00:00:00,Karnataka,189.7
20/03/2019 00:00:00,Karnataka,189.7
21/03/2019 00:00:00,Karnataka,187.9
22/03/2019 00:00:00,Karnataka,196.3
23/03/2019 00:00:00,Karnataka,182.1
24/03/2019 00:00:00,Karnataka,185.8
25/03/2019 00:00:00,Karnataka,190.8
26/03/2019 00:00:00,Karnataka,195.3
27/03/2019 00:00:00,Karnataka,190.9
28/03/2019 00:00:00,Karnataka,162.3
29/03/2019 00:00:00,Karnataka,252.5
30/03/2019 00:00:00,Karnataka,273.3
31/03/2019 00:00:00,Karnataka,256.3
02/04/2019 00:00:00,Karnataka,254.3
03/04/2019 00:00:00,Karnataka,255.8
04/04/2019 00:00:00,Karnataka,253.5
05/04/2019 00:00:00,Karnataka,232.7
06/04/2019 00:00:00,Karnataka,235.1
07/04/2019 00:00:00,Karnataka,234.5
08/04/2019 00:00:00,Karnataka,237.7
09/04/2019 00:00:00,Karnataka,246.3
10/04/2019 00:00:00,Karnataka,251.6
11/04/2019 00:00:00,Karnataka,247.3
12/04/2019 00:00:00,Karnataka,222.6
13/04/2019 00:00:00,Karnataka,191.5
14/04/2019 00:00:00,Karnataka,199.2
15/04/2019 00:00:00,Karnataka,198.1
16/04/2019 00:00:00,Karnataka,198.2
17/04/2019 00:00:00,Karnataka,195.2
18/04/2019 00:00:00,Karnataka,191.8
19/04/2019 00:00:00,Karnataka,170.3
20/04/2019 00:00:00,Karnataka,242.7
21/04/2019 00:00:00,Karnataka,250.1
22/04/2019 00:00:00,Karnataka,249.6
23/04/2019 00:00:00,Karnataka,252.0
24/04/2019 00:00:00,Karnataka,253.3
25/04/2019 00:00:00,Karnataka,248.0
26/04/2019 00:00:00,Karnataka,224.3
27/04/2019 00:00:00,Karnataka,203.7
28/04/2019 00:00:00,Karnataka,209.0
29/04/2019 00:00:00,Karnataka,204.1
30/04/2019 00:00:00,Karnataka,207.2
02/05/2019 00:00:00,Karnataka,211.6
03/05/2019 00:00:00,Karnataka,208.1
04/05/2019 00:00:00,Karnataka,193.3
05/05/2019 00:00:00,Karnataka,177.3
06/05/2019 00:00:00,Karnataka,158.3
07/05/2019 00:00:00,Karnataka,159.2
08/05/2019 00:00:00,Karnataka,154.8
09/05/2019 00:00:00,Karnataka,164.7
10/05/2019 00:00:00,Karnataka,163.0
11/05/2019 00:00:00,Karnataka,156.0
12/05/2019 00:00:00,Karnataka,171.9
13/05/2019 00:00:00,Karnataka,164.5
14/05/2019 00:00:00,Karnataka,172.9
15/05/2019 00:00:00,Karnataka,163.7
16/05/2019 00:00:00,Karnataka,174.8
17/05/2019 00:00:00,Karnataka,165.4
18/05/2019 00:00:00,Karnataka,160.8
19/05/2019 00:00:00,Karnataka,235.4
20/05/2019 00:00:00,Karnataka,230.6
21/05/2019 00:00:00,Karnataka,233.1
22/05/2019 00:00:00,Karnataka,241.9
23/05/2019 00:00:00,Karnataka,236.5
24/05/2019 00:00:00,Karnataka,236.5
25/05/2019 00:00:00,Karnataka,219.1
26/05/2019 00:00:00,Karnataka,226.4
27/05/2019 00:00:00,Karnataka,238.3
28/05/2019 00:00:00,Karnataka,231.2
29/05/2019 00:00:00,Karnataka,214.9
30/05/2019 00:00:00,Karnataka,213.6
31/05/2019 00:00:00,Karnataka,217.4
02/06/2019 00:00:00,Karnataka,214.6
03/06/2019 00:00:00,Karnataka,146.0
04/06/2019 00:00:00,Karnataka,146.2
